categoria	forma	id_persona	ocurrencia	snippet	font	estat
discurs	bueno	pa-061	1	els germans, dels Pioners, Pérez va ser l'hostaleria. Primer, amb una taverna, t'hi entenc. Bueno, un bal... Amb una cantina, al cas Cantíc, i després va ser l'hotel Piriners... La llamor.	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	bueno	pa-061	2	uí, el que vulguis.Exacte. Ara, vau ser una mica reimides. Sí, o sigui, tot el que tocaveu, bueno, tot el que tocaven els teus sants és això, ho transformava. No hi havia res en d'hora, vull	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	bueno	pa-061	3	an arriba la família Pérez-Andorra, i concretament el 30 de juny de 1930. I a partir d'aquí, bueno, però ells arriben, però altres marxaven d'Andorra. Sí, en aquell moment molts andorrans ten	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	bé	pa-061	1	una altra manera. La gent vini a endorre, primer, perquè li agradava, segon, perquè li anava bé, però s'ha de ser perquè mudada. Sí, i tant, i tant, i tant. perquè podien aconseguir produc	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	bé	pa-061	2	que estem aquí en Mercedes, representem la marca des de 1948. Sou pioners, amb això. V meu bé, des del 1952, que aquest any celebrem als 60 anys. Imagina't. Però, de debò, teniu altres.	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	bé	pa-061	3	ra, no abandones el client. Continues mantenint des de la telefonada, dient que l'han servit bé, hasta la tensió continuada de recordar què ha de passar. Revisió, tallets permanents... To	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	clar	pa-061	1	aquells moments no eren terratenents, i es van tindre a dedicar a l'hostaleria i al comerç. Clar, perquè era el seu, per exemple. Llavors comença tota una agradació que culmina amb la prime	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	clar	pa-061	2	b el pare eren com els relacions públiques, polítics... de la família, exacte. I al resò, és clar, al resò és el que no feia un, feia un altre, però entre tots ho faré en tot, que es diu. Ex	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	clar	pa-061	3	ra un moment d'unió, en aquella època. No parlo del grup, parlo de la petita botiga, perquè, clar, si vol, jo no es volgui, creeu una revolució comercial. Aporteu la idea del gran comerç, de	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	doncs	pa-061	1	aconjuga amb molts anys d'activitat de tota mena. Per què aquesta activitat no és una altra? Doncs és una mica tornar a les rails de la creació del grup. I hem anat amb un tipus d'hosteleria m	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	doncs	pa-061	2	culmina amb la primera gran imatge de la modernitat, Però de fa... quants anys fa, això, eh? Doncs Pirines es va inaugurar a l'any 47. -Imagina. -Aunit 947. I, a partir de les hores, Pirines	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	doncs	pa-061	3	"a partir d'ara. Exacte. Aquest és aquest ""savuartfer"", eh? Un dels sàpigues de viatge i... Doncs sí. Durant molts anys, afiliats del grup prentant, que ens va anar a portar molta ajuda per"	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	evidentment	pa-061	1	podien aconseguir productes que no tenien el seu país d'origen, i després hi havia el factor, evidentment, diferencial de preu. Perquè en Dorre no tenia una fiscalitat, cosa que avui està a l'ordre	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	evidentment	pa-061	2	mir diàriament. Seguint a unes especialitzacions de l'alimentació, hi ha les singularitats. Evidentment, no parlarem de la carn Tandogra, que té DNI propi, però sí que hem de parlar dels peixos en	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	llavors	pa-061	1	i es van tindre a dedicar a l'hostaleria i al comerç. Clar, perquè era el seu, per exemple. Llavors comença tota una agradació que culmina amb la primera gran imatge de la modernitat, Però de	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	llavors	pa-061	2	l costat d'un ambient comercial diemne poble lli. Per dir-ho d'alguna manera. Com reacciona, llavors, la resta de gent? Bueno, en aquella època es comença a desenvolupar moltes botigues de souv	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	llavors	pa-061	3	m del Mediterrani i de l'Atlàntic, que sigui tant Espanya com a França. El que passa és que, llavors, a part del peix, t'hi diu una altra singularitat, que és tampoc Andorra és un país excessiv	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	no?	pa-061	1	iciem la ruta. És un retorn als inicis de la Fundació de Bucureu. Suposo que això dona plaer, no? Fins i tot emocional. Sí. amb aquest viatge al passat, situem-nos. 1930... Sí, que és qua	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	no?	pa-061	2	o crec que és importantíssima, que és el binomi que es va formar entre els dos pioners Pérez, no? Sí, l'Antoine era molt més executor i amb el pare eren com els relacions públiques, polítics	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	no?	pa-061	3	hi havia una diferència... Aquesta fiscalitat, per això s'està intentant almenys mantenir-la, no? Bueno, en Dorre, si el seu tixit està basat sobre el comè, Si els polítics són intel·ligents	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	o sigui	pa-061	1	dien fer cultiu de tabac, es van tindre a dedicar primer a l'hosteleria i després al comerç. O sigui, la primera activitat dels germans, dels Pioners, Pérez va ser l'hostaleria. Primer, amb una	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	o sigui	pa-061	2	llamor. Sí. I a partir d'aquí, el que vulguis.Exacte. Ara, vau ser una mica reimides. Sí, o sigui, tot el que tocaveu, bueno, tot el que tocaven els teus sants és això, ho transformava. No	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	o sigui	pa-061	3	rò, clar, la tendència de moda amb una exigència en la selecció, que tenia totes les marges. O sigui que és que no ho trobaries, vés endorre o ho trobaràs. Hi ha hagut l'època dels Levi's, que e	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	perquè	pa-061	1	es últimes realitzacions del grup. I volem començar des del final per arribar als principis, perquè la modernitat és un llarg procés de sapiència, de perfeccionament i sobretot de tesor i volun	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	perquè	pa-061	2	erna que la que es practicava anteriorment. Aquí hi va haver un xoc quan vam obrir en Nora, perquè era totalment diferent que es tenia que demanar amb un mostredor, es tenia que cobrar abans,	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	perquè	pa-061	3	que hem anat veient, però sobretot i perdemunt de tot el que veurem a partir d'ara. Exacte. Perquè la història se fa cada dia, i el futur se construeix ara mateix. Iniciem la ruta, si et semb	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	vull dir	pa-061	1	ueno, tot el que tocaven els teus sants és això, ho transformava. No hi havia res en d'hora, vull dir, que tot era una gran novetat. O tal, hi havia molt pocs, no hi havia turistes. Poc a poc va	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	vull dir	pa-061	2	Imagina. -Aunit 947. I, a partir de les hores, Pirines comença a ser un símbol. Sí? Sí, sí. Vull dir, quan se definia en d'hora, sortia sempre Pirines. D'entrem. Bueno, ara ja estem situats al	transcripcions/pa-061.txt	ASR; pendent d'audicio
discurs	bueno	pa-062	1	ir molt meticulós. La delicatessa és la cosa petita però deliciosa. Exacte. Diuen que és... bueno, hi ha una frase que diu el pot petit, hi ha la bona confitura. Doncs tu, quan pots petit, s	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	bé	pa-062	1	dels vins, segur que tens joies, però d'una manera total, ens pots ensenyar algú? Sí, home, bé, aquesta catedral, com tu dius, que es força una mica la paraula, ja existeix des de l'any 7	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	bé	pa-062	2	ies als empresaris? No, què aconselleries a la societat civil d'Andorra per mirar el futur? Bé, això... Jo em sembla que... Tallem el pernil.Sí. Tallar el pernil és un bon exemple, que a	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	bé	pa-062	3	, només falta... El pernil és per menjar, eh? Que vol dir aprofitar les coses i aprofitar-les bé. Perquè no tot el pernil s'utilitza per menjar directament el com estàs fent, sinó que hi ha	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	clar	pa-062	1	a brusa?La brusa muda R. Aquesta bata és el reflexe tant del Ramader com de l'agricultor. i, clar, això ho he pogut tramitre dins del meu petit negoci, que també ven productes que venen de l'	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	clar	pa-062	2	a vegada que es va haver provat la llei de la Càmera de Comerç després de la Constitució. I, clar, la Càmera de Comerç va ser una continuació de l'anel que hi havia en aquell moment, de tota	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	clar	pa-062	3	ha sido, i en aquest moment la vaig trobar, inaguantable, però l'olor de la meva joventa. I clar, no vull dir que tornem a aquesta situació d'abans, però anam de tini comte, perquè són tal	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	diguem	pa-062	1	ls Pagesos, com la majoria dels Andorrans, Pagesos i Ramadés. I aquesta bata, que a Canillón diguem una brusa... La brusa?La brusa muda R. Aquesta bata és el reflexe tant del Ramader com de l'	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	diguem	pa-062	2	els carrers no estaven empedrats com els d'avui, les carreteres no estaven asfaltades o, com diguem aquí dalt, enguadronades, i això volia dir que la gent ha vingut a fer el que podien, primer	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	doncs	pa-062	1	acte. Diuen que és... bueno, hi ha una frase que diu el pot petit, hi ha la bona confitura. Doncs tu, quan pots petit, s'ha arribat a elaborar, trobant fent confitures i no confitures dins d'	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	doncs	pa-062	2	fit que encara viu avui, i que tinc fotos recents d'ell, que un altre dia us les ensenyaré. Doncs se demostra que la història també es pot contar a través del vi. N'estic absolutament convenç	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	doncs	pa-062	3	"t, ""L'important no és pretendre tenir una qualitat de vida, l'important és tenir qualitat."" Doncs hem d'anar cap a aquesta qualitat. I digue-n'hi això, no volia que ningú es molestés, pensan"	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	evidentment	pa-062	1	t estàvem a quart amb les activitats que hi havia. Però també cultivar. Però també cultivar, evidentment. Comenceu per algo tan simple com és la vestiment. La vestimenta, sí. Com es serells de lo	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	evidentment	pa-062	2	b unes motos, a davant de la botiga de la meu mare, i li va oferir, traduit per la meu mare, evidentment, la possibilitat de rebre una medalla amb el que he fet, i després de rebre a aquell moment	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	evidentment	pa-062	3	'empresaris del país, que volien crear, tal com es fa arreu, una institució creada per llei, evidentment, i que representi l'interès general. Això és un matís que va la pena de fer, perquè la CUP	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	no?	pa-062	1	"m una mena de ""crack"". Què et diuen? Escolta, què passa? Se t'obre la llum, de certa manera, no? És per veure el camí de la Mas de Sant Pau. Exactament, perquè... Tu no vas caure de cap cav"	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	o sigui	pa-062	1	va esposa, la Frederic, i després són els meus fills que continuen la petita saga que tenim. O sigui que és tot una... tot una col·lecció... Això mateix, de vivències, exactament. Això és ficar	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	o sigui	pa-062	2	"i el vi?"" I d'aquí va venir l'idea d'obrir una botiga, les botigues Molines, a l'any 1974. O sigui que de les petites coses poden sortir les grans idees o les grans empreses, però tu també va"	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	o sigui	pa-062	3	l'any 94. Què passa és que, a poc a poc, això de Libre, podrem un excés de visió patronal. O sigui, la cambra de comerç deixa de ser la institució civil i passa a ser la patronal empresarial.	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	per tant	pa-062	1	empre lligada a un interrogant. Serem intel·ligents com per procurar la felicitat del país i per tant els seus habitants? Jordi Marquet és un home que cada dia fa un brindis a la vida per intent	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	perquè	pa-062	1	veritat la naturalesa que està sempre fora del temps i hem de descobrir. Avui és un bon dia perquè amb una copa de bon vi a la mà ens despertem amb l'idea que ja és hora de anar a buscar els n	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	perquè	pa-062	2	s somnis. # Ei! # Jordi Marquette, sou un inconformista? Diuen que sou un inconformista, perquè és veritat que sempre he anat una mica a contracorret de tota l'evolució que he hagut aquest	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	perquè	pa-062	3	"estimenta, sí. Com es serells de lo que és una botiga seleccionada, És una delicatessa. Sí, perquè...M'aconsegueixen els del camp, del vi. Exactament. Has dit la paraula ""el camp"", perquè no"	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	vull dir	pa-062	1	s d'aquest... d'aquest... jo diria... aquest catedral del vi, catedral de les delicatesses. Vull dir-me que no és el que m'agrada. Vull dir-me que és el que m'agrada molt. Vull dir que no és el	transcripcions/pa-062.txt	ASR; pendent d'audicio
discurs	vull dir	pa-062	2	aquest catedral del vi, catedral de les delicatesses. Vull dir-me que no és el que m'agrada. Vull dir-me que és el que m'agrada molt. Vull dir que no és el que m'agrada molt. Vull dir que no és	transcripcions/pa-062.txt	ASR; pendent d'audicio
