candidat_a	candidat_b	n_formes_compartides	formes	estat
lead-yt-040-guillem-forne	lead-yt-046-alberto-villagrasa	9	a veure;bueno;bé;clar;doncs;no?;o sigui;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-047-katia-ustina	7	Andorra;bueno;bé;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-048-ander-mirambell	10	Andorra;a nivell;a veure;bueno;bé;clar;doncs;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-049-joan-piquet	14	a nivell;a veure;aviam;bueno;bé;clar;de fet;diguem;doncs;no?;o sigui;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-050-pau-chica	12	Andorra;a nivell;a veure;bueno;bé;clar;doncs;no?;parròquia;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-051-albert-vilaro	12	Andorra;a veure;aviam;bueno;bé;clar;diguem;doncs;no?;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-052-valenti-closa	14	a nivell;a veure;aviam;bueno;bé;clar;cultura;de fet;doncs;no?;o sigui;parròquia;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-053-sonia-andorrita	10	Andorra;a veure;bueno;bé;clar;de fet;doncs;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-054-francesc-solana	11	Andorra;a veure;bueno;bé;clar;diguem;doncs;no?;o sigui;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-055-enric-flix	12	Andorra;Ordino;a veure;aviam;bueno;bé;clar;doncs;no?;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-056-arnau-fortuny	14	Andorra;Catalunya;a veure;bueno;bé;clar;de fet;diguem;doncs;no?;o sigui;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-057-gabriel-lezkano	9	bueno;bé;clar;cultura;doncs;no?;o sigui;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-040-guillem-forne	lead-yt-058-nuria-pablos	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;no?;o sigui;perquè;vull dir;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-042-andreu-gonzalez	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-043-oriol-agorreta	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-044-laura-casanovas	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-045-arnau-rius	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-046-alberto-villagrasa	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-047-katia-ustina	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-048-ander-mirambell	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-049-joan-piquet	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-050-pau-chica	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-051-albert-vilaro	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-052-valenti-closa	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-053-sonia-andorrita	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-054-francesc-solana	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-055-enric-flix	4	aleshores;bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-056-arnau-fortuny	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-057-gabriel-lezkano	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-041-guillem-areny	lead-yt-058-nuria-pablos	3	bueno;bé;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-043-oriol-agorreta	11	a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-044-laura-casanovas	12	Andorra;Pirineus;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-045-arnau-rius	12	a nivell;a veure;bueno;bé;clar;de fet;doncs;llavors;muntanya;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-046-alberto-villagrasa	9	a veure;bueno;bé;clar;doncs;evidentment;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-047-katia-ustina	7	Andorra;bueno;bé;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-048-ander-mirambell	10	Andorra;a nivell;a veure;bueno;bé;clar;doncs;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-049-joan-piquet	13	a nivell;a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-050-pau-chica	12	Andorra;a nivell;a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-051-albert-vilaro	9	Andorra;a veure;bueno;bé;clar;doncs;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-052-valenti-closa	12	a nivell;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-053-sonia-andorrita	11	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-054-francesc-solana	12	Andorra;a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-055-enric-flix	11	Andorra;a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-056-arnau-fortuny	13	Andorra;a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-057-gabriel-lezkano	9	bueno;bé;clar;doncs;evidentment;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-042-andreu-gonzalez	lead-yt-058-nuria-pablos	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;o sigui;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-044-laura-casanovas	13	a veure;bueno;bé;clar;contes;de fet;doncs;escriure;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-045-arnau-rius	10	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-046-alberto-villagrasa	9	a veure;bueno;bé;clar;doncs;evidentment;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-047-katia-ustina	5	bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-048-ander-mirambell	9	a veure;bueno;bé;clar;doncs;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-049-joan-piquet	12	a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-050-pau-chica	11	a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-051-albert-vilaro	9	a veure;bueno;bé;clar;doncs;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-052-valenti-closa	11	a veure;bueno;bé;clar;de fet;doncs;llavors;música;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-053-sonia-andorrita	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-054-francesc-solana	10	a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-055-enric-flix	11	a veure;bueno;bé;clar;doncs;evidentment;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-056-arnau-fortuny	12	a veure;bueno;bé;clar;de fet;doncs;evidentment;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-057-gabriel-lezkano	10	bueno;bé;clar;doncs;evidentment;música;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-043-oriol-agorreta	lead-yt-058-nuria-pablos	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-045-arnau-rius	10	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-046-alberto-villagrasa	8	a veure;bueno;bé;clar;doncs;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-047-katia-ustina	6	Andorra;bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-048-ander-mirambell	10	Andorra;a veure;bueno;bé;clar;doncs;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-049-joan-piquet	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-050-pau-chica	12	Andorra;a veure;bueno;bé;català;clar;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-051-albert-vilaro	10	Andorra;a veure;bueno;bé;clar;doncs;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-052-valenti-closa	11	Escaldes;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-053-sonia-andorrita	13	Andorra;Escaldes;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-054-francesc-solana	10	Andorra;a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-055-enric-flix	11	Andorra;a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-056-arnau-fortuny	12	Andorra;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-057-gabriel-lezkano	8	bueno;bé;clar;doncs;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-044-laura-casanovas	lead-yt-058-nuria-pablos	13	Andorra;Escaldes;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-046-alberto-villagrasa	7	a veure;bueno;bé;clar;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-047-katia-ustina	5	bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-048-ander-mirambell	9	a nivell;a veure;bueno;bé;clar;doncs;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-049-joan-piquet	12	a nivell;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-050-pau-chica	11	a nivell;a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-051-albert-vilaro	9	a veure;bueno;bé;clar;doncs;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-052-valenti-closa	12	a nivell;a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-053-sonia-andorrita	10	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-054-francesc-solana	10	a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-055-enric-flix	10	a veure;bueno;bé;clar;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-056-arnau-fortuny	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-057-gabriel-lezkano	7	bueno;bé;clar;doncs;no?;per tant;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-045-arnau-rius	lead-yt-058-nuria-pablos	11	a veure;bueno;bé;clar;de fet;doncs;llavors;no?;per tant;perquè;vull dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-047-katia-ustina	6	bueno;bé;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-048-ander-mirambell	9	a veure;bueno;bé;clar;comú;doncs;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-049-joan-piquet	10	a veure;bueno;bé;clar;doncs;evidentment;no?;o sigui;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-050-pau-chica	9	a veure;bueno;bé;clar;doncs;evidentment;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-051-albert-vilaro	8	a veure;bueno;bé;clar;doncs;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-052-valenti-closa	9	a veure;bueno;bé;clar;comú;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-053-sonia-andorrita	9	a veure;bueno;bé;clar;comú;doncs;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-054-francesc-solana	9	a veure;bueno;bé;clar;doncs;evidentment;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-055-enric-flix	11	a veure;bueno;bé;clar;doncs;evidentment;internet;mòbil;no?;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-056-arnau-fortuny	10	a veure;bueno;bé;clar;doncs;evidentment;no?;o sigui;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-057-gabriel-lezkano	9	bueno;bé;clar;doncs;evidentment;no?;o sigui;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-046-alberto-villagrasa	lead-yt-058-nuria-pablos	9	a veure;bueno;bé;clar;doncs;no?;o sigui;perquè;és a dir	semblança textual exploratòria; pendent d'audició
lead-yt-047-katia-ustina	lead-yt-048-ander-mirambell	6	Andorra;bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-047-katia-ustina	lead-yt-049-joan-piquet	6	bueno;bé;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-047-katia-ustina	lead-yt-050-pau-chica	6	Andorra;bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-047-katia-ustina	lead-yt-051-albert-vilaro	6	Andorra;bueno;bé;doncs;no?;perquè	semblança textual exploratòria; pendent d'audició
lead-yt-047-katia-ustina	lead-yt-052-valenti-closa	6	bueno;bé;doncs;no?;o sigui;perquè	semblança textual exploratòria; pendent d'audició
