id	candidat	forma	categoria	small	base	clip	estat
lead-yt-052-valenti-closa::bé	lead-yt-052-valenti-closa	bé	discurs	25	30	lead-yt-052-valenti-closa__06__b.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::clar	lead-yt-052-valenti-closa	clar	discurs	14	11	lead-yt-052-valenti-closa__07__clar.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::comú	lead-yt-052-valenti-closa	comú	territorial	2	2	lead-yt-052-valenti-closa__29__com.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::cultura	lead-yt-052-valenti-closa	cultura	societat	2	2	lead-yt-052-valenti-closa__37__cultura.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::de fet	lead-yt-052-valenti-closa	de fet	discurs	2	2	lead-yt-052-valenti-closa__08__de-fet.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::doncs	lead-yt-052-valenti-closa	doncs	discurs	10	4	lead-yt-052-valenti-closa__10__doncs.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::festival	lead-yt-052-valenti-closa	festival	societat	25	23	lead-yt-052-valenti-closa__49__festival.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::joves	lead-yt-052-valenti-closa	joves	societat	6	1	lead-yt-052-valenti-closa__47__joves.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::llavors	lead-yt-052-valenti-closa	llavors	discurs	25	9	lead-yt-052-valenti-closa__12__llavors.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::música	lead-yt-052-valenti-closa	música	societat	13	13	lead-yt-052-valenti-closa__48__m-sica.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::no?	lead-yt-052-valenti-closa	no?	discurs	19	25	lead-yt-052-valenti-closa__13__no.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::o sigui	lead-yt-052-valenti-closa	o sigui	discurs	14	12	lead-yt-052-valenti-closa__14__o-sigui.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::padrí	lead-yt-052-valenti-closa	padrí	territorial	1	1	lead-yt-052-valenti-closa__32__padr.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::parròquia	lead-yt-052-valenti-closa	parròquia	territorial	7	5	lead-yt-052-valenti-closa__33__parr-quia.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::per tant	lead-yt-052-valenti-closa	per tant	discurs	2	1	lead-yt-052-valenti-closa__15__per-tant.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::perquè	lead-yt-052-valenti-closa	perquè	discurs	36	36	lead-yt-052-valenti-closa__16__perqu.wav	consens textual; pendent d'audició
lead-yt-052-valenti-closa::vull dir	lead-yt-052-valenti-closa	vull dir	discurs	1	1	lead-yt-052-valenti-closa__17__vull-dir.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::Andorra	lead-yt-053-sonia-andorrita	Andorra	toponim	14	11	lead-yt-053-sonia-andorrita__43__andorra.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::Andorrita	lead-yt-053-sonia-andorrita	Andorrita	societat	14	7	lead-yt-053-sonia-andorrita__37__andorrita.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::Escaldes	lead-yt-053-sonia-andorrita	Escaldes	territorial	1	1	lead-yt-053-sonia-andorrita__20__escaldes.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::Sonia	lead-yt-053-sonia-andorrita	Sonia	persona	2	4	lead-yt-053-sonia-andorrita__36__sonia.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::a veure	lead-yt-053-sonia-andorrita	a veure	discurs	5	2	lead-yt-053-sonia-andorrita__02__a-veure.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::associacions	lead-yt-053-sonia-andorrita	associacions	societat	2	2	lead-yt-053-sonia-andorrita__51__associacions.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::bueno	lead-yt-053-sonia-andorrita	bueno	discurs	5	5	lead-yt-053-sonia-andorrita__05__bueno.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::bé	lead-yt-053-sonia-andorrita	bé	discurs	16	19	lead-yt-053-sonia-andorrita__06__b.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::clar	lead-yt-053-sonia-andorrita	clar	discurs	5	6	lead-yt-053-sonia-andorrita__07__clar.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::comunitat	lead-yt-053-sonia-andorrita	comunitat	societat	3	3	lead-yt-053-sonia-andorrita__48__comunitat.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::comú	lead-yt-053-sonia-andorrita	comú	territorial	1	1	lead-yt-053-sonia-andorrita__29__com.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::de fet	lead-yt-053-sonia-andorrita	de fet	discurs	1	1	lead-yt-053-sonia-andorrita__08__de-fet.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::doncs	lead-yt-053-sonia-andorrita	doncs	discurs	1	1	lead-yt-053-sonia-andorrita__10__doncs.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::inscripció	lead-yt-053-sonia-andorrita	inscripció	societat	1	1	lead-yt-053-sonia-andorrita__52__inscripci.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::llavors	lead-yt-053-sonia-andorrita	llavors	discurs	4	2	lead-yt-053-sonia-andorrita__12__llavors.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::no?	lead-yt-053-sonia-andorrita	no?	discurs	17	18	lead-yt-053-sonia-andorrita__13__no.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::per tant	lead-yt-053-sonia-andorrita	per tant	discurs	1	1	lead-yt-053-sonia-andorrita__15__per-tant.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::perquè	lead-yt-053-sonia-andorrita	perquè	discurs	25	30	lead-yt-053-sonia-andorrita__16__perqu.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::persones	lead-yt-053-sonia-andorrita	persones	societat	10	10	lead-yt-053-sonia-andorrita__49__persones.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::solidària	lead-yt-053-sonia-andorrita	solidària	societat	4	3	lead-yt-053-sonia-andorrita__50__solid-ria.wav	consens textual; pendent d'audició
lead-yt-053-sonia-andorrita::és a dir	lead-yt-053-sonia-andorrita	és a dir	discurs	2	1	lead-yt-053-sonia-andorrita__18__s-a-dir.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::Andorra	lead-yt-054-francesc-solana	Andorra	toponim	5	1	lead-yt-047__44__andorra.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::Burgos	lead-yt-054-francesc-solana	Burgos	toponim	4	2	lead-yt-047__49__burgos.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::Palència	lead-yt-054-francesc-solana	Palència	toponim	3	2	lead-yt-047__48__pal-ncia.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::a veure	lead-yt-054-francesc-solana	a veure	discurs	5	6	lead-yt-047__02__a-veure.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::bueno	lead-yt-054-francesc-solana	bueno	discurs	17	24	lead-yt-047__05__bueno.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::bàsquet	lead-yt-054-francesc-solana	bàsquet	esport	2	2	lead-yt-047__36__b-squet.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::bé	lead-yt-054-francesc-solana	bé	discurs	35	32	lead-yt-047__06__b.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::clar	lead-yt-054-francesc-solana	clar	discurs	15	15	lead-yt-047__07__clar.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::diguem	lead-yt-054-francesc-solana	diguem	discurs	3	3	lead-yt-047__09__diguem.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::doncs	lead-yt-054-francesc-solana	doncs	discurs	9	16	lead-yt-047__10__doncs.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::equip	lead-yt-054-francesc-solana	equip	esport	29	24	lead-yt-047__38__equip.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::evidentment	lead-yt-054-francesc-solana	evidentment	discurs	1	1	lead-yt-047__11__evidentment.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::jugadors	lead-yt-054-francesc-solana	jugadors	esport	12	10	lead-yt-047__39__jugadors.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::llavors	lead-yt-054-francesc-solana	llavors	discurs	7	1	lead-yt-047__12__llavors.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::lliga	lead-yt-054-francesc-solana	lliga	esport	4	2	lead-yt-047__42__lliga.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::no?	lead-yt-054-francesc-solana	no?	discurs	25	29	lead-yt-047__13__no.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::o sigui	lead-yt-054-francesc-solana	o sigui	discurs	6	4	lead-yt-047__14__o-sigui.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::partit	lead-yt-054-francesc-solana	partit	esport	10	11	lead-yt-047__40__partit.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::per tant	lead-yt-054-francesc-solana	per tant	discurs	1	1	lead-yt-047__15__per-tant.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::perquè	lead-yt-054-francesc-solana	perquè	discurs	29	30	lead-yt-047__16__perqu.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::treball	lead-yt-054-francesc-solana	treball	societat	3	3	lead-yt-047__51__treball.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::victòria	lead-yt-054-francesc-solana	victòria	esport	2	2	lead-yt-047__41__vict-ria.wav	consens textual; pendent d'audició
lead-yt-054-francesc-solana::vull dir	lead-yt-054-francesc-solana	vull dir	discurs	2	1	lead-yt-047__17__vull-dir.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::Andorra	lead-yt-055-enric-flix	Andorra	toponim	13	6	lead-yt-047__47__andorra.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::Barcelona	lead-yt-055-enric-flix	Barcelona	toponim	4	4	lead-yt-047__46__barcelona.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::Ordino	lead-yt-055-enric-flix	Ordino	territorial	1	1	lead-yt-047__22__ordino.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::TDT	lead-yt-055-enric-flix	TDT	cultura	6	1	lead-yt-047__43__tdt.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::a veure	lead-yt-055-enric-flix	a veure	discurs	6	5	lead-yt-047__02__a-veure.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::aleshores	lead-yt-055-enric-flix	aleshores	discurs	2	1	lead-yt-047__03__aleshores.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::aviam	lead-yt-055-enric-flix	aviam	discurs	11	9	lead-yt-047__04__aviam.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::bueno	lead-yt-055-enric-flix	bueno	discurs	24	25	lead-yt-047__05__bueno.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::bé	lead-yt-055-enric-flix	bé	discurs	16	13	lead-yt-047__06__b.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::clar	lead-yt-055-enric-flix	clar	discurs	37	29	lead-yt-047__07__clar.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::doncs	lead-yt-055-enric-flix	doncs	discurs	26	19	lead-yt-047__10__doncs.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::empresa	lead-yt-055-enric-flix	empresa	economia	2	2	lead-yt-047__37__empresa.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::empresari	lead-yt-055-enric-flix	empresari	economia	1	1	lead-yt-047__36__empresari.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::evidentment	lead-yt-055-enric-flix	evidentment	discurs	8	8	lead-yt-047__11__evidentment.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::internet	lead-yt-055-enric-flix	internet	tecnologia	9	9	lead-yt-047__51__internet.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::llavors	lead-yt-055-enric-flix	llavors	discurs	11	5	lead-yt-047__12__llavors.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::mòbil	lead-yt-055-enric-flix	mòbil	tecnologia	3	1	lead-yt-047__52__m-bil.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::no?	lead-yt-055-enric-flix	no?	discurs	19	17	lead-yt-047__13__no.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::per tant	lead-yt-055-enric-flix	per tant	discurs	7	8	lead-yt-047__15__per-tant.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::perquè	lead-yt-055-enric-flix	perquè	discurs	32	22	lead-yt-047__16__perqu.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::programa	lead-yt-055-enric-flix	programa	cultura	2	3	lead-yt-047__44__programa.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::tele	lead-yt-055-enric-flix	tele	cultura	20	18	lead-yt-047__42__tele.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::televisió	lead-yt-055-enric-flix	televisió	cultura	4	5	lead-yt-047__41__televisi.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::vull dir	lead-yt-055-enric-flix	vull dir	discurs	2	1	lead-yt-047__17__vull-dir.wav	consens textual; pendent d'audició
lead-yt-055-enric-flix::és a dir	lead-yt-055-enric-flix	és a dir	discurs	21	13	lead-yt-047__18__s-a-dir.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::Andorra	lead-yt-056-arnau-fortuny	Andorra	toponim	2	1	lead-yt-047__47__andorra.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::Arnau	lead-yt-056-arnau-fortuny	Arnau	persona	6	6	lead-yt-047__36__arnau.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::Barcelona	lead-yt-056-arnau-fortuny	Barcelona	toponim	2	1	lead-yt-047__49__barcelona.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::Catalunya	lead-yt-056-arnau-fortuny	Catalunya	toponim	1	1	lead-yt-047__50__catalunya.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::a veure	lead-yt-056-arnau-fortuny	a veure	discurs	7	5	lead-yt-047__02__a-veure.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::bueno	lead-yt-056-arnau-fortuny	bueno	discurs	20	16	lead-yt-047__05__bueno.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::bé	lead-yt-056-arnau-fortuny	bé	discurs	22	27	lead-yt-047__06__b.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::clar	lead-yt-056-arnau-fortuny	clar	discurs	41	38	lead-yt-047__07__clar.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::de fet	lead-yt-056-arnau-fortuny	de fet	discurs	6	4	lead-yt-047__08__de-fet.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::digital	lead-yt-056-arnau-fortuny	digital	tecnologia	2	2	lead-yt-047__44__digital.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::diguem	lead-yt-056-arnau-fortuny	diguem	discurs	7	4	lead-yt-047__09__diguem.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::doncs	lead-yt-056-arnau-fortuny	doncs	discurs	3	4	lead-yt-047__10__doncs.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::empresa	lead-yt-056-arnau-fortuny	empresa	economia	4	2	lead-yt-047__39__empresa.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::evidentment	lead-yt-056-arnau-fortuny	evidentment	discurs	5	2	lead-yt-047__11__evidentment.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::futur	lead-yt-056-arnau-fortuny	futur	societat	1	1	lead-yt-047__52__futur.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::jocs	lead-yt-056-arnau-fortuny	jocs	tecnologia	7	4	lead-yt-047__45__jocs.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::llavors	lead-yt-056-arnau-fortuny	llavors	discurs	7	1	lead-yt-047__12__llavors.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::negoci	lead-yt-056-arnau-fortuny	negoci	economia	5	5	lead-yt-047__40__negoci.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::no?	lead-yt-056-arnau-fortuny	no?	discurs	14	10	lead-yt-047__13__no.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::o sigui	lead-yt-056-arnau-fortuny	o sigui	discurs	19	10	lead-yt-047__14__o-sigui.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::per tant	lead-yt-056-arnau-fortuny	per tant	discurs	8	5	lead-yt-047__15__per-tant.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::perquè	lead-yt-056-arnau-fortuny	perquè	discurs	41	37	lead-yt-047__16__perqu.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::vull dir	lead-yt-056-arnau-fortuny	vull dir	discurs	1	1	lead-yt-047__17__vull-dir.wav	consens textual; pendent d'audició
lead-yt-056-arnau-fortuny::és a dir	lead-yt-056-arnau-fortuny	és a dir	discurs	4	5	lead-yt-047__18__s-a-dir.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::Barcelona	lead-yt-057-gabriel-lezkano	Barcelona	toponim	27	20	lead-yt-047__44__barcelona.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::Gabriel	lead-yt-057-gabriel-lezkano	Gabriel	persona	9	7	lead-yt-047__36__gabriel.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::Galícia	lead-yt-057-gabriel-lezkano	Galícia	toponim	7	3	lead-yt-047__42__gal-cia.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::Suècia	lead-yt-057-gabriel-lezkano	Suècia	toponim	2	3	lead-yt-047__45__su-cia.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::bueno	lead-yt-057-gabriel-lezkano	bueno	discurs	4	4	lead-yt-047__05__bueno.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::bé	lead-yt-057-gabriel-lezkano	bé	discurs	11	9	lead-yt-047__06__b.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::clar	lead-yt-057-gabriel-lezkano	clar	discurs	9	4	lead-yt-047__07__clar.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::cor	lead-yt-057-gabriel-lezkano	cor	cultura	4	3	lead-yt-047__39__cor.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::cultura	lead-yt-057-gabriel-lezkano	cultura	cultura	2	1	lead-yt-047__48__cultura.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::doncs	lead-yt-057-gabriel-lezkano	doncs	discurs	6	2	lead-yt-047__10__doncs.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::evidentment	lead-yt-057-gabriel-lezkano	evidentment	discurs	1	1	lead-yt-047__11__evidentment.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::gallec	lead-yt-057-gabriel-lezkano	gallec	gentilici	4	1	lead-yt-047__43__gallec.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::lleure	lead-yt-057-gabriel-lezkano	lleure	societat	1	1	lead-yt-047__49__lleure.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::músic	lead-yt-057-gabriel-lezkano	músic	cultura	1	1	lead-yt-047__37__m-sic.wav	consens textual; pendent d'audició
lead-yt-057-gabriel-lezkano::música	lead-yt-057-gabriel-lezkano	música	cultura	7	7	lead-yt-047__38__m-sica.wav	consens textual; pendent d'audició
