origen	desti	relacio	pes	formes_compartides	evidencia
pa-048	pa-062	semblança textual provisional	3	crec,o sigui,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-063	semblança textual provisional	8	a nivell,a veure,bé,crec,doncs,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-064	semblança textual provisional	5	a veure,bé,crec,o sigui,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-065	semblança textual provisional	6	a nivell,bé,crec,doncs,o sigui,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-048	pa-066	semblança textual provisional	4	a nivell,bé,crec,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-051	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-052	semblança textual provisional	3	bueno,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-054	semblança textual provisional	4	a veure,bueno,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-055	semblança textual provisional	5	a veure,evidentment,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-056	semblança textual provisional	9	a veure,aleshores,bé,clar,crec,evidentment,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-057	semblança textual provisional	5	bé,diguem,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-058	semblança textual provisional	3	diguem,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-059	semblança textual provisional	5	bueno,clar,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-060	semblança textual provisional	5	a veure,crec,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-061	semblança textual provisional	8	a veure,bueno,bé,crec,evidentment,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-062	semblança textual provisional	5	bueno,crec,diguem,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-063	semblança textual provisional	8	a veure,bé,clar,crec,llavors,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-064	semblança textual provisional	6	a veure,bé,clar,crec,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-065	semblança textual provisional	7	aleshores,bueno,bé,clar,crec,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-049	pa-066	semblança textual provisional	6	bueno,bé,crec,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-051	pa-056	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-051	pa-063	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-051	pa-064	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-051	pa-065	semblança textual provisional	3	clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-052	pa-059	semblança textual provisional	3	bueno,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-052	pa-065	semblança textual provisional	3	bueno,clar,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-054	pa-056	semblança textual provisional	3	a veure,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-054	pa-060	semblança textual provisional	3	a veure,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-054	pa-061	semblança textual provisional	3	a veure,bueno,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-054	pa-063	semblança textual provisional	3	a veure,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-054	pa-066	semblança textual provisional	3	bueno,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-056	semblança textual provisional	4	a veure,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-057	semblança textual provisional	3	a nivell,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-058	semblança textual provisional	3	a nivell,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-059	semblança textual provisional	4	a nivell,evidentment,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-060	semblança textual provisional	4	a nivell,a veure,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-061	semblança textual provisional	5	a nivell,a veure,evidentment,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-063	semblança textual provisional	5	a nivell,a veure,o sigui,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-064	semblança textual provisional	3	a veure,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-065	semblança textual provisional	3	a nivell,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-055	pa-066	semblança textual provisional	3	a nivell,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-056	pa-057	semblança textual provisional	4	bé,llavors,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-056	pa-059	semblança textual provisional	5	clar,evidentment,perquè,tirar endavant,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-056	pa-060	semblança textual provisional	6	a veure,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-056	pa-061	semblança textual provisional	6	a veure,bé,crec,evidentment,llavors,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-056	pa-063	semblança textual provisional	8	a veure,bé,clar,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-056	pa-064	semblança textual provisional	5	a veure,bé,clar,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-056	pa-065	semblança textual provisional	6	aleshores,bé,clar,crec,doncs,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-056	pa-066	semblança textual provisional	5	bé,crec,evidentment,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-058	semblança textual provisional	3	a nivell,diguem,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-059	semblança textual provisional	3	a nivell,perquè,tirar endavant	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-060	semblança textual provisional	3	a nivell,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-061	semblança textual provisional	4	a nivell,bé,llavors,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-062	semblança textual provisional	3	diguem,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-063	semblança textual provisional	5	a nivell,bé,llavors,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-064	semblança textual provisional	3	bé,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-065	semblança textual provisional	4	a nivell,bé,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-057	pa-066	semblança textual provisional	4	a nivell,bé,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-058	pa-059	semblança textual provisional	4	a nivell,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-058	pa-060	semblança textual provisional	4	a nivell,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-058	pa-062	semblança textual provisional	3	diguem,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-058	pa-063	semblança textual provisional	3	a nivell,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-058	pa-065	semblança textual provisional	3	a nivell,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-059	pa-060	semblança textual provisional	4	a nivell,perquè,vull dir,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-059	pa-061	semblança textual provisional	4	a nivell,bueno,evidentment,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-059	pa-062	semblança textual provisional	3	bueno,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-059	pa-063	semblança textual provisional	4	a nivell,clar,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-059	pa-064	semblança textual provisional	3	clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-059	pa-065	semblança textual provisional	5	a nivell,bueno,clar,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-059	pa-066	semblança textual provisional	4	a nivell,bueno,evidentment,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-060	pa-061	semblança textual provisional	5	a nivell,a veure,crec,llavors,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-060	pa-062	semblança textual provisional	3	crec,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-060	pa-063	semblança textual provisional	7	a nivell,a veure,crec,doncs,llavors,perquè,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-060	pa-064	semblança textual provisional	4	a veure,crec,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-060	pa-065	semblança textual provisional	5	a nivell,crec,doncs,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-060	pa-066	semblança textual provisional	5	a nivell,crec,de fet,llavors,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-061	pa-062	semblança textual provisional	3	bueno,crec,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-061	pa-063	semblança textual provisional	7	a nivell,a veure,bé,crec,llavors,o sigui,vull dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-061	pa-064	semblança textual provisional	4	a veure,bé,crec,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-061	pa-065	semblança textual provisional	5	a nivell,bueno,bé,crec,o sigui	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-061	pa-066	semblança textual provisional	6	a nivell,bueno,bé,crec,evidentment,llavors	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-062	pa-063	semblança textual provisional	3	crec,o sigui,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-062	pa-064	semblança textual provisional	4	crec,o sigui,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-062	pa-065	semblança textual provisional	5	bueno,crec,o sigui,perquè,és a dir	coincidència en clips de la quarta passada; revisió auditiva pendent
pa-062	pa-066	semblança textual provisional	3	bueno,crec,perquè	coincidència en clips de la quarta passada; revisió auditiva pendent
