origen	desti	relacio	pes	formes_compartides	evidencia
pa-043	pa-064	semblança textual provisional	3	crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-043	pa-065	semblança textual provisional	4	bueno,crec,doncs,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-046	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-048	semblança textual provisional	8	a veure,bueno,bé,clar,crec,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-049	semblança textual provisional	10	a veure,aleshores,bueno,bé,clar,crec,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-055	semblança textual provisional	9	a veure,bueno,bé,clar,doncs,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-056	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-057	semblança textual provisional	5	bueno,bé,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-058	semblança textual provisional	8	a veure,bueno,bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-059	semblança textual provisional	7	bueno,bé,clar,doncs,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-060	semblança textual provisional	6	a veure,bueno,bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-061	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-062	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-063	semblança textual provisional	9	a veure,aleshores,bé,clar,crec,doncs,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-064	semblança textual provisional	9	a veure,bé,clar,crec,doncs,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-065	semblança textual provisional	10	a veure,aleshores,bueno,bé,clar,crec,doncs,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-045	pa-066	semblança textual provisional	6	bueno,bé,crec,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-048	semblança textual provisional	6	bueno,bé,clar,crec,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-049	semblança textual provisional	8	bueno,bé,clar,crec,diguem,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-055	semblança textual provisional	7	bueno,bé,clar,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-056	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-057	semblança textual provisional	5	bueno,bé,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-058	semblança textual provisional	7	bueno,bé,clar,crec,diguem,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-059	semblança textual provisional	6	bueno,bé,clar,doncs,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-060	semblança textual provisional	5	bueno,bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-061	semblança textual provisional	8	bueno,bé,clar,crec,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-062	semblança textual provisional	9	bueno,bé,clar,crec,diguem,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-063	semblança textual provisional	6	bé,clar,crec,doncs,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-064	semblança textual provisional	7	bé,clar,crec,doncs,evidentment,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-065	semblança textual provisional	7	bueno,bé,clar,crec,doncs,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-046	pa-066	semblança textual provisional	5	bueno,bé,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-049	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,crec,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-055	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,llavors,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-056	semblança textual provisional	9	a veure,bueno,bé,clar,crec,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-057	semblança textual provisional	6	a nivell,bueno,bé,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-058	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,crec,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-059	semblança textual provisional	8	a nivell,bueno,bé,clar,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-060	semblança textual provisional	8	a nivell,a veure,bueno,bé,crec,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-061	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,crec,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-062	semblança textual provisional	8	bueno,bé,clar,crec,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-063	semblança textual provisional	8	a nivell,a veure,bé,clar,crec,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-064	semblança textual provisional	8	a veure,bé,clar,crec,llavors,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-065	semblança textual provisional	10	a veure,bueno,bé,clar,crec,llavors,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-048	pa-066	semblança textual provisional	6	a nivell,bueno,bé,crec,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-055	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-056	semblança textual provisional	9	a veure,bueno,bé,clar,crec,evidentment,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-057	semblança textual provisional	6	a nivell,bueno,bé,diguem,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-058	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,crec,diguem,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-059	semblança textual provisional	8	a nivell,bueno,bé,clar,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-060	semblança textual provisional	7	a nivell,a veure,bueno,bé,crec,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-061	semblança textual provisional	11	a nivell,a veure,bueno,bé,clar,crec,evidentment,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-062	semblança textual provisional	9	bueno,bé,clar,crec,diguem,evidentment,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-063	semblança textual provisional	9	a nivell,a veure,aleshores,bé,clar,crec,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-064	semblança textual provisional	8	a veure,bé,clar,crec,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-065	semblança textual provisional	10	a veure,aleshores,bueno,bé,clar,crec,llavors,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-049	pa-066	semblança textual provisional	7	a nivell,bueno,bé,crec,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-056	semblança textual provisional	9	a veure,bueno,bé,clar,doncs,evidentment,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-057	semblança textual provisional	7	a nivell,bueno,bé,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-058	semblança textual provisional	9	a nivell,a veure,bueno,bé,clar,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-059	semblança textual provisional	9	a nivell,bueno,bé,clar,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-060	semblança textual provisional	7	a nivell,a veure,bueno,bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-061	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-062	semblança textual provisional	8	bueno,bé,clar,doncs,evidentment,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-063	semblança textual provisional	8	a nivell,a veure,bé,clar,doncs,llavors,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-064	semblança textual provisional	9	a veure,bé,clar,doncs,evidentment,llavors,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-065	semblança textual provisional	9	a veure,bueno,bé,clar,doncs,llavors,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-055	pa-066	semblança textual provisional	6	a nivell,bueno,bé,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-057	semblança textual provisional	5	bueno,bé,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-058	semblança textual provisional	9	a veure,bueno,bé,clar,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-059	semblança textual provisional	9	bueno,bé,clar,doncs,evidentment,perquè,tirar endavant,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-060	semblança textual provisional	8	a veure,bueno,bé,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-061	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,evidentment,o sigui,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-062	semblança textual provisional	10	bueno,bé,clar,crec,doncs,evidentment,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-063	semblança textual provisional	7	a veure,bé,clar,crec,doncs,o sigui,perquè	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-064	semblança textual provisional	9	a veure,bé,clar,crec,doncs,evidentment,o sigui,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-065	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,o sigui,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-056	pa-066	semblança textual provisional	5	bueno,bé,crec,evidentment,perquè	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-058	semblança textual provisional	8	a nivell,bueno,bé,diguem,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-059	semblança textual provisional	7	a nivell,bueno,bé,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-060	semblança textual provisional	7	a nivell,bueno,bé,de fet,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-061	semblança textual provisional	6	a nivell,bueno,bé,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-062	semblança textual provisional	6	bueno,bé,diguem,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-063	semblança textual provisional	5	a nivell,bé,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-064	semblança textual provisional	5	bé,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-065	semblança textual provisional	6	bueno,bé,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-057	pa-066	semblança textual provisional	6	a nivell,bueno,bé,de fet,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-058	pa-059	semblança textual provisional	9	a nivell,bueno,bé,clar,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-058	pa-060	semblança textual provisional	9	a nivell,a veure,bueno,bé,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-058	pa-061	semblança textual provisional	10	a nivell,a veure,bueno,bé,clar,crec,doncs,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-058	pa-062	semblança textual provisional	9	bueno,bé,clar,crec,diguem,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-058	pa-063	semblança textual provisional	8	a nivell,a veure,bé,clar,crec,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-058	pa-064	semblança textual provisional	8	a veure,bé,clar,crec,doncs,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-058	pa-065	semblança textual provisional	10	a veure,bueno,bé,clar,crec,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-058	pa-066	semblança textual provisional	6	a nivell,bueno,bé,crec,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-059	pa-060	semblança textual provisional	7	a nivell,bueno,bé,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-059	pa-061	semblança textual provisional	9	a nivell,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-059	pa-062	semblança textual provisional	8	bueno,bé,clar,doncs,evidentment,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-059	pa-063	semblança textual provisional	6	a nivell,bé,clar,doncs,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-059	pa-064	semblança textual provisional	7	bé,clar,doncs,evidentment,llavors,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-059	pa-065	semblança textual provisional	8	bueno,bé,clar,doncs,llavors,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-059	pa-066	semblança textual provisional	6	a nivell,bueno,bé,evidentment,llavors,perquè	consens entre dos ASR; revisió auditiva pendent
pa-060	pa-061	semblança textual provisional	8	a nivell,a veure,bueno,bé,crec,doncs,perquè,vull dir	consens entre dos ASR; revisió auditiva pendent
pa-060	pa-062	semblança textual provisional	7	bueno,bé,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-060	pa-063	semblança textual provisional	6	a nivell,a veure,bé,crec,doncs,perquè	consens entre dos ASR; revisió auditiva pendent
pa-060	pa-064	semblança textual provisional	6	a veure,bé,crec,doncs,perquè,és a dir	consens entre dos ASR; revisió auditiva pendent
pa-060	pa-065	semblança textual provisional	8	a veure,bueno,bé,crec,doncs,perquè,vull dir,és a dir	consens entre dos ASR; revisió auditiva pendent
